GEOID10,FID,BDNAME,BDNUM,TEXT_NBR
"270530081001005","44",South Uptown,"47","47"
"270531092003005","44",South Uptown,"47","47"
"270530081001007","44",South Uptown,"47","47"
"270531092003007","44",South Uptown,"47","47"
"270531092001003","44",South Uptown,"47","47"
"270530081004000","44",South Uptown,"47","47"
"270530081004004","44",South Uptown,"47","47"
"270530081004001","44",South Uptown,"47","47"
"270530081003006","44",South Uptown,"47","47"
"270531092001000","44",South Uptown,"47","47"
"270530081002004","44",South Uptown,"47","47"
"270531092003003","44",South Uptown,"47","47"
"270530081001002","44",South Uptown,"47","47"
"270530081001003","44",South Uptown,"47","47"
"270530081002003","44",South Uptown,"47","47"
"270530081002000","44",South Uptown,"47","47"
"270530081003007","44",South Uptown,"47","47"
"270530081001000","44",South Uptown,"47","47"
"270531092003006","44",South Uptown,"47","47"
"270531092001007","44",South Uptown,"47","47"
"270531092003004","44",South Uptown,"47","47"
"270531092003000","44",South Uptown,"47","47"
"270530081002002","44",South Uptown,"47","47"
"270530081002005","44",South Uptown,"47","47"
"270530081004003","44",South Uptown,"47","47"
"270530081003003","44",South Uptown,"47","47"
"270531092001005","44",South Uptown,"47","47"
"270530081003000","44",South Uptown,"47","47"
"270530081002006","44",South Uptown,"47","47"
"270531092001006","44",South Uptown,"47","47"
"270531092003001","44",South Uptown,"47","47"
"270530081004005","44",South Uptown,"47","47"
"270531092001004","44",South Uptown,"47","47"
"270530081004002","44",South Uptown,"47","47"
"270530081001006","44",South Uptown,"47","47"
"270530081002001","44",South Uptown,"47","47"
"270530081003001","44",South Uptown,"47","47"
"270531092003002","44",South Uptown,"47","47"
"270530081001001","44",South Uptown,"47","47"
"270530081001004","44",South Uptown,"47","47"
"270531259001007","45",East Phillips,"92","92"
"270531259001015","45",East Phillips,"92","92"
"270531259001000","45",East Phillips,"92","92"
"270531259001008","45",East Phillips,"92","92"
"270531259001002","45",East Phillips,"92","92"
"270531259002002","45",East Phillips,"92","92"
"270531259001009","45",East Phillips,"92","92"
"270531259001011","45",East Phillips,"92","92"
"270531259001013","45",East Phillips,"92","92"
"270531259003007","45",East Phillips,"92","92"
"270531259002006","45",East Phillips,"92","92"
"270531259001010","45",East Phillips,"92","92"
"270531259001016","45",East Phillips,"92","92"
"270531259002000","45",East Phillips,"92","92"
"270531259002010","45",East Phillips,"92","92"
"270531259003010","45",East Phillips,"92","92"
"270531259001001","45",East Phillips,"92","92"
"270531259002003","45",East Phillips,"92","92"
"270531259003002","45",East Phillips,"92","92"
"270531259001005","45",East Phillips,"92","92"
"270531259001004","45",East Phillips,"92","92"
"270531259001006","45",East Phillips,"92","92"
"270531259002007","45",East Phillips,"92","92"
"270531259002009","45",East Phillips,"92","92"
"270531259003008","45",East Phillips,"92","92"
"270531259003009","45",East Phillips,"92","92"
"270531259003005","45",East Phillips,"92","92"
"270531259002005","45",East Phillips,"92","92"
"270531259002004","45",East Phillips,"92","92"
"270531259003003","45",East Phillips,"92","92"
"270531259001003","45",East Phillips,"92","92"
"270531259003006","45",East Phillips,"92","92"
"270531259001012","45",East Phillips,"92","92"
"270531259002001","45",East Phillips,"92","92"
"270531259003001","45",East Phillips,"92","92"
"270531259003000","45",East Phillips,"92","92"
"270531259002008","45",East Phillips,"92","92"
"270531259003004","45",East Phillips,"92","92"
"270531259001014","45",East Phillips,"92","92"
"270531007002003","46",Cleveland,"5","5"
"270531007002004","46",Cleveland,"5","5"
"270531007002002","46",Cleveland,"5","5"
"270531007002005","46",Cleveland,"5","5"
"270531007002009","46",Cleveland,"5","5"
"270531007003000","46",Cleveland,"5","5"
"270531007004004","46",Cleveland,"5","5"
"270531007003008","46",Cleveland,"5","5"
"270531007001003","46",Cleveland,"5","5"
"270531007001005","46",Cleveland,"5","5"
"270531007003004","46",Cleveland,"5","5"
"270531007002006","46",Cleveland,"5","5"
"270531007001002","46",Cleveland,"5","5"
"270531007002010","46",Cleveland,"5","5"
"270531007003011","46",Cleveland,"5","5"
"270531007003009","46",Cleveland,"5","5"
"270531007002011","46",Cleveland,"5","5"
"270531007001004","46",Cleveland,"5","5"
"270531007003003","46",Cleveland,"5","5"
"270531007004003","46",Cleveland,"5","5"
"270531007003007","46",Cleveland,"5","5"
"270531007002001","46",Cleveland,"5","5"
"270531007003002","46",Cleveland,"5","5"
"270531007001011","46",Cleveland,"5","5"
"270531007001010","46",Cleveland,"5","5"
"270531007004001","46",Cleveland,"5","5"
"270531007004000","46",Cleveland,"5","5"
"270531007004007","46",Cleveland,"5","5"
"270531007004008","46",Cleveland,"5","5"
"270531007004005","46",Cleveland,"5","5"
"270531007001000","46",Cleveland,"5","5"
"270531007002000","46",Cleveland,"5","5"
"270531007002007","46",Cleveland,"5","5"
"270531007002008","46",Cleveland,"5","5"
"270531007003010","46",Cleveland,"5","5"
"270531007001007","46",Cleveland,"5","5"
"270531007001001","46",Cleveland,"5","5"
"270531007003001","46",Cleveland,"5","5"
"270531007003005","46",Cleveland,"5","5"
"270531007003006","46",Cleveland,"5","5"
"270531007004002","46",Cleveland,"5","5"
"270531007001008","46",Cleveland,"5","5"
"270531007004006","46",Cleveland,"5","5"
"270531007001006","46",Cleveland,"5","5"
"270531007001009","46",Cleveland,"5","5"
"270530121013001","47",Wenonah,"83","83"
"270530121013021","47",Wenonah,"83","83"
"270530121013022","47",Wenonah,"83","83"
"270530121012005","47",Wenonah,"83","83"
"270530121013011","47",Wenonah,"83","83"
"270530121013012","47",Wenonah,"83","83"
"270530121013016","47",Wenonah,"83","83"
"270530121013007","47",Wenonah,"83","83"
"270530118005003","47",Wenonah,"83","83"
"270530118005025","47",Wenonah,"83","83"
"270530118005024","47",Wenonah,"83","83"
"270530121013008","47",Wenonah,"83","83"
"270530118005021","47",Wenonah,"83","83"
"270530118005009","47",Wenonah,"83","83"
"270530118005023","47",Wenonah,"83","83"
"270530121013015","47",Wenonah,"83","83"
"270530118005017","47",Wenonah,"83","83"
"270530118005007","47",Wenonah,"83","83"
"270530118005008","47",Wenonah,"83","83"
"270530118005019","47",Wenonah,"83","83"
"270530118005002","47",Wenonah,"83","83"
"270530118005016","47",Wenonah,"83","83"
"270530118004026","47",Wenonah,"83","83"
"270530121013010","47",Wenonah,"83","83"
"270530121013002","47",Wenonah,"83","83"
"270530121011006","47",Wenonah,"83","83"
"270530121011008","47",Wenonah,"83","83"
"270530121011009","47",Wenonah,"83","83"
"270530121011010","47",Wenonah,"83","83"
"270530121011001","47",Wenonah,"83","83"
"270530121011000","47",Wenonah,"83","83"
"270530121011012","47",Wenonah,"83","83"
"270530121013005","47",Wenonah,"83","83"
"270530121012006","47",Wenonah,"83","83"
"270530118005000","47",Wenonah,"83","83"
"270530121012004","47",Wenonah,"83","83"
"270530121011013","47",Wenonah,"83","83"
"270530121012002","47",Wenonah,"83","83"
"270530121011002","47",Wenonah,"83","83"
"270530121011011","47",Wenonah,"83","83"
"270530121013006","47",Wenonah,"83","83"
"270530121013003","47",Wenonah,"83","83"
"270530118005015","47",Wenonah,"83","83"
"270530121011007","47",Wenonah,"83","83"
"270530121011004","47",Wenonah,"83","83"
"270530121013014","47",Wenonah,"83","83"
"270530121011005","47",Wenonah,"83","83"
"270530118004009","47",Wenonah,"83","83"
"270530121013013","47",Wenonah,"83","83"
"270530121013000","47",Wenonah,"83","83"
"270530118005010","47",Wenonah,"83","83"
"270530118005011","47",Wenonah,"83","83"
"270530118005022","47",Wenonah,"83","83"
"270530121013009","47",Wenonah,"83","83"
"270530121013004","47",Wenonah,"83","83"
"270530118005001","47",Wenonah,"83","83"
"270530118005012","47",Wenonah,"83","83"
"270530118005013","47",Wenonah,"83","83"
"270530118005014","47",Wenonah,"83","83"
"270530121012000","47",Wenonah,"83","83"
"270530121012001","47",Wenonah,"83","83"
"270530118005004","47",Wenonah,"83","83"
"270530118005020","47",Wenonah,"83","83"
"270530118005018","47",Wenonah,"83","83"
"270530121011003","47",Wenonah,"83","83"
"270530121012003","47",Wenonah,"83","83"
"270530118005005","47",Wenonah,"83","83"
"270530118005006","47",Wenonah,"83","83"
"270530121012008","47",Wenonah,"83","83"
"270531018001010","48",Holland,"15","15"
"270531018003000","48",Holland,"15","15"
"270531018001000","48",Holland,"15","15"
"270531018001009","48",Holland,"15","15"
"270530017001013","48",Holland,"15","15"
"270531018003001","48",Holland,"15","15"
"270531018002008","48",Holland,"15","15"
"270531018003006","48",Holland,"15","15"
"270531018001019","48",Holland,"15","15"
"270531018002006","48",Holland,"15","15"
"270531018002010","48",Holland,"15","15"
"270531018003009","48",Holland,"15","15"
"270530017001001","48",Holland,"15","15"
"270531018001011","48",Holland,"15","15"
"270530017001007","48",Holland,"15","15"
"270531018003008","48",Holland,"15","15"
"270530017001008","48",Holland,"15","15"
"270531018003003","48",Holland,"15","15"
"270531018001015","48",Holland,"15","15"
"270531018001012","48",Holland,"15","15"
"270531018003018","48",Holland,"15","15"
"270530017001002","48",Holland,"15","15"
"270530017001011","48",Holland,"15","15"
"270530017001012","48",Holland,"15","15"
"270531018002007","48",Holland,"15","15"
"270531018001006","48",Holland,"15","15"
"270531018001018","48",Holland,"15","15"
"270531018001004","48",Holland,"15","15"
"270530017001000","48",Holland,"15","15"
"270530017001003","48",Holland,"15","15"
"270530017001004","48",Holland,"15","15"
"270530017001009","48",Holland,"15","15"
"270531018003005","48",Holland,"15","15"
"270531018002005","48",Holland,"15","15"
"270531018002011","48",Holland,"15","15"
"270531018002004","48",Holland,"15","15"
"270531018003012","48",Holland,"15","15"
"270531018001017","48",Holland,"15","15"
"270531018003002","48",Holland,"15","15"
"270531018001007","48",Holland,"15","15"
"270531018001020","48",Holland,"15","15"
"270531018003007","48",Holland,"15","15"
"270531018001005","48",Holland,"15","15"
"270531018002009","48",Holland,"15","15"
"270531018001003","48",Holland,"15","15"
"270531018002003","48",Holland,"15","15"
"270531018002013","48",Holland,"15","15"
"270531018002018","48",Holland,"15","15"
"270531018002021","48",Holland,"15","15"
"270531018002002","48",Holland,"15","15"
"270531018002026","48",Holland,"15","15"
"270531018002023","48",Holland,"15","15"
"270531018002015","48",Holland,"15","15"
"270531018002000","48",Holland,"15","15"
"270531018002014","48",Holland,"15","15"
"270531018002001","48",Holland,"15","15"
"270531018001014","48",Holland,"15","15"
"270531018001013","48",Holland,"15","15"
"270531018002017","48",Holland,"15","15"
"270531018002025","48",Holland,"15","15"
"270531018003014","48",Holland,"15","15"
"270531018003015","48",Holland,"15","15"
"270531018003017","48",Holland,"15","15"
"270531018002016","48",Holland,"15","15"
"270531018002024","48",Holland,"15","15"
"270531018002022","48",Holland,"15","15"
"270531018001016","48",Holland,"15","15"
"270531018002019","48",Holland,"15","15"
"270531018001001","48",Holland,"15","15"
"270530017001005","48",Holland,"15","15"
"270531018002020","48",Holland,"15","15"
"270531018003011","48",Holland,"15","15"
"270531018003010","48",Holland,"15","15"
"270531018003016","48",Holland,"15","15"
"270531018002012","48",Holland,"15","15"
"270530017001006","48",Holland,"15","15"
"270530017001010","48",Holland,"15","15"
"270531018003004","48",Holland,"15","15"
"270531018001008","48",Holland,"15","15"
"270531018003013","48",Holland,"15","15"
"270531018001002","48",Holland,"15","15"
"270531012001005","49",Audubon Park,"16","16"
"270531012001007","49",Audubon Park,"16","16"
"270531012002001","49",Audubon Park,"16","16"
"270531012002013","49",Audubon Park,"16","16"
"270531012001014","49",Audubon Park,"16","16"
"270531012001017","49",Audubon Park,"16","16"
"270531012002002","49",Audubon Park,"16","16"
"270531012002015","49",Audubon Park,"16","16"
"270531012001019","49",Audubon Park,"16","16"
"270531012002016","49",Audubon Park,"16","16"
"270531012001008","49",Audubon Park,"16","16"
"270531012002006","49",Audubon Park,"16","16"
"270531012002004","49",Audubon Park,"16","16"
"270531012001016","49",Audubon Park,"16","16"
"270531012001021","49",Audubon Park,"16","16"
"270531012002000","49",Audubon Park,"16","16"
"270531012001015","49",Audubon Park,"16","16"
"270531012002003","49",Audubon Park,"16","16"
"270531012002018","49",Audubon Park,"16","16"
"270531012002005","49",Audubon Park,"16","16"
"270531012002010","49",Audubon Park,"16","16"
"270530011002012","49",Audubon Park,"16","16"
"270531012002011","49",Audubon Park,"16","16"
"270530011002013","49",Audubon Park,"16","16"
"270530011002010","49",Audubon Park,"16","16"
"270530011001006","49",Audubon Park,"16","16"
"270530006013005","49",Audubon Park,"16","16"
"270531012001013","49",Audubon Park,"16","16"
"270531012001006","49",Audubon Park,"16","16"
"270531012001020","49",Audubon Park,"16","16"
"270531012002017","49",Audubon Park,"16","16"
"270530006013007","49",Audubon Park,"16","16"
"270530006013008","49",Audubon Park,"16","16"
"270530006013004","49",Audubon Park,"16","16"
"270530011002006","49",Audubon Park,"16","16"
"270530006013002","49",Audubon Park,"16","16"
"270530006013001","49",Audubon Park,"16","16"
"270531012001000","49",Audubon Park,"16","16"
"270530006013017","49",Audubon Park,"16","16"
"270530011002002","49",Audubon Park,"16","16"
"270530011001011","49",Audubon Park,"16","16"
"270530011002011","49",Audubon Park,"16","16"
"270530006013010","49",Audubon Park,"16","16"
"270530011001005","49",Audubon Park,"16","16"
"270530011001003","49",Audubon Park,"16","16"
"270530006013014","49",Audubon Park,"16","16"
"270530006013015","49",Audubon Park,"16","16"
"270530011001007","49",Audubon Park,"16","16"
"270530011002004","49",Audubon Park,"16","16"
"270530006013006","49",Audubon Park,"16","16"
"270530011001000","49",Audubon Park,"16","16"
"270530011002008","49",Audubon Park,"16","16"
"270530011001004","49",Audubon Park,"16","16"
"270530011001008","49",Audubon Park,"16","16"
"270530011002003","49",Audubon Park,"16","16"
"270530006013020","49",Audubon Park,"16","16"
"270531012001002","49",Audubon Park,"16","16"
"270531012001010","49",Audubon Park,"16","16"
"270531012001003","49",Audubon Park,"16","16"
"270531012001009","49",Audubon Park,"16","16"
"270530011002009","49",Audubon Park,"16","16"
"270530006013009","49",Audubon Park,"16","16"
"270530011002005","49",Audubon Park,"16","16"
"270531012001001","49",Audubon Park,"16","16"
"270530006013019","49",Audubon Park,"16","16"
"270530011001009","49",Audubon Park,"16","16"
"270531012001012","49",Audubon Park,"16","16"
"270530011002007","49",Audubon Park,"16","16"
"270530006013018","49",Audubon Park,"16","16"
"270530011001010","49",Audubon Park,"16","16"
"270530011002001","49",Audubon Park,"16","16"
"270531012001011","49",Audubon Park,"16","16"
"270531012002008","49",Audubon Park,"16","16"
"270530006013003","49",Audubon Park,"16","16"
"270530006013011","49",Audubon Park,"16","16"
"270530006013012","49",Audubon Park,"16","16"
"270530011001002","49",Audubon Park,"16","16"
"270530006013013","49",Audubon Park,"16","16"
"270530011002000","49",Audubon Park,"16","16"
"270531012002009","49",Audubon Park,"16","16"
"270531012002007","49",Audubon Park,"16","16"
"270531012001018","49",Audubon Park,"16","16"
"270531012002014","49",Audubon Park,"16","16"
"270531012002012","49",Audubon Park,"16","16"
"270530006013021","49",Audubon Park,"16","16"
"270530011001001","49",Audubon Park,"16","16"
"270530006013000","49",Audubon Park,"16","16"
"270530006013016","49",Audubon Park,"16","16"
"270531012001004","49",Audubon Park,"16","16"
"270531109002007","50",Regina,"74","74"
"270531109002005","50",Regina,"74","74"
"270531109002011","50",Regina,"74","74"
"270531109003001","50",Regina,"74","74"
"270531109002002","50",Regina,"74","74"
"270531109002009","50",Regina,"74","74"
"270531109002010","50",Regina,"74","74"
"270531109003015","50",Regina,"74","74"
"270531109003000","50",Regina,"74","74"
"270531109002012","50",Regina,"74","74"
"270531109003018","50",Regina,"74","74"
"270531109002017","50",Regina,"74","74"
"270531109003007","50",Regina,"74","74"
"270531109003016","50",Regina,"74","74"
"270531109003004","50",Regina,"74","74"
"270531109002013","50",Regina,"74","74"
"270531109002004","50",Regina,"74","74"
"270531109002006","50",Regina,"74","74"
"270531109003005","50",Regina,"74","74"
"270531109002008","50",Regina,"74","74"
"270531109003013","50",Regina,"74","74"
"270531109003011","50",Regina,"74","74"
"270531109003022","50",Regina,"74","74"
"270531109003009","50",Regina,"74","74"
"270531109002003","50",Regina,"74","74"
"270531109002001","50",Regina,"74","74"
"270531109003020","50",Regina,"74","74"
"270531109003006","50",Regina,"74","74"
"270531109002014","50",Regina,"74","74"
"270531109002015","50",Regina,"74","74"
"270531109003012","50",Regina,"74","74"
"270531109003014","50",Regina,"74","74"
"270531109003017","50",Regina,"74","74"
"270531109003008","50",Regina,"74","74"
"270531109003021","50",Regina,"74","74"
"270531109003003","50",Regina,"74","74"
"270531109003019","50",Regina,"74","74"
"270531109003002","50",Regina,"74","74"
"270531109002016","50",Regina,"74","74"
"270531109002000","50",Regina,"74","74"
"270531109003010","50",Regina,"74","74"
"270530110001010","51",Northrop,"75","75"
"270530110002009","51",Northrop,"75","75"
"270530110002002","51",Northrop,"75","75"
"270530110002010","51",Northrop,"75","75"
"270530110001011","51",Northrop,"75","75"
"270530110003007","51",Northrop,"75","75"
"270530110001009","51",Northrop,"75","75"
"270530110002011","51",Northrop,"75","75"
"270530110003012","51",Northrop,"75","75"
"270530110004007","51",Northrop,"75","75"
"270530110004013","51",Northrop,"75","75"
"270530110004014","51",Northrop,"75","75"
"270530110004015","51",Northrop,"75","75"
"270530110004016","51",Northrop,"75","75"
"270530117035000","51",Northrop,"75","75"
"270530110001000","51",Northrop,"75","75"
"270530110003009","51",Northrop,"75","75"
"270530110001006","51",Northrop,"75","75"
"270530110002006","51",Northrop,"75","75"
"270530110001001","51",Northrop,"75","75"
"270530117035011","51",Northrop,"75","75"
"270530117035009","51",Northrop,"75","75"
"270530117035010","51",Northrop,"75","75"
"270530110004010","51",Northrop,"75","75"
"270530110004009","51",Northrop,"75","75"
"270530117035007","51",Northrop,"75","75"
"270530110004018","51",Northrop,"75","75"
"270530117035003","51",Northrop,"75","75"
"270530110002003","51",Northrop,"75","75"
"270530117035001","51",Northrop,"75","75"
"270530110002000","51",Northrop,"75","75"
"270530110004002","51",Northrop,"75","75"
"270530110004001","51",Northrop,"75","75"
"270530110003000","51",Northrop,"75","75"
"270530110001005","51",Northrop,"75","75"
"270530110002007","51",Northrop,"75","75"
"270530110004017","51",Northrop,"75","75"
"270530110004020","51",Northrop,"75","75"
"270530110004003","51",Northrop,"75","75"
"270530117035002","51",Northrop,"75","75"
"270530110003001","51",Northrop,"75","75"
"270530110001004","51",Northrop,"75","75"
"270530110002005","51",Northrop,"75","75"
"270530110001007","51",Northrop,"75","75"
"270530110004008","51",Northrop,"75","75"
"270530117035013","51",Northrop,"75","75"
"270530110004019","51",Northrop,"75","75"
"270530117035005","51",Northrop,"75","75"
"270530117035004","51",Northrop,"75","75"
"270530110001008","51",Northrop,"75","75"
"270530110001003","51",Northrop,"75","75"
"270530110002004","51",Northrop,"75","75"
"270530110004006","51",Northrop,"75","75"
"270530117035014","51",Northrop,"75","75"
"270530117035015","51",Northrop,"75","75"
"270530110003010","51",Northrop,"75","75"
"270530110004011","51",Northrop,"75","75"
"270530110001002","51",Northrop,"75","75"
"270530110003004","51",Northrop,"75","75"
"270530110003011","51",Northrop,"75","75"
"270530110004005","51",Northrop,"75","75"
"270530117035012","51",Northrop,"75","75"
"270530117035006","51",Northrop,"75","75"
"270530110004004","51",Northrop,"75","75"
"270530110004012","51",Northrop,"75","75"
"270530110002001","51",Northrop,"75","75"
"270530110004000","51",Northrop,"75","75"
"270530110003005","51",Northrop,"75","75"
"270530117035008","51",Northrop,"75","75"
"270530110003008","51",Northrop,"75","75"
"270530110003003","51",Northrop,"75","75"
"270530110003006","51",Northrop,"75","75"
"270530110003002","51",Northrop,"75","75"
"270530117035016","51",Northrop,"75","75"
"270530110002008","51",Northrop,"75","75"
"270530117035017","51",Northrop,"75","75"
"270530024001014","52",Sheridan,"17","17"
"270530024001017","52",Sheridan,"17","17"
"270530024002011","52",Sheridan,"17","17"
"270530024002026","52",Sheridan,"17","17"
"270530024002021","52",Sheridan,"17","17"
"270530024002020","52",Sheridan,"17","17"
"270530024001004","52",Sheridan,"17","17"
"270530024001001","52",Sheridan,"17","17"
"270530024001000","52",Sheridan,"17","17"
"270530024001007","52",Sheridan,"17","17"
"270530024001008","52",Sheridan,"17","17"
"270530024001011","52",Sheridan,"17","17"
"270530024001005","52",Sheridan,"17","17"
"270530024002007","52",Sheridan,"17","17"
"270530024002004","52",Sheridan,"17","17"
"270530024001002","52",Sheridan,"17","17"
"270530024002006","52",Sheridan,"17","17"
"270530024002002","52",Sheridan,"17","17"
"270531025001000","52",Sheridan,"17","17"
"270531025001002","52",Sheridan,"17","17"
"270531025001003","52",Sheridan,"17","17"
"270530024002010","52",Sheridan,"17","17"
"270531025001001","52",Sheridan,"17","17"
"270530024001015","52",Sheridan,"17","17"
"270530024001016","52",Sheridan,"17","17"
"270530024001013","52",Sheridan,"17","17"
"270530024002025","52",Sheridan,"17","17"
"270530024002023","52",Sheridan,"17","17"
"270530024002022","52",Sheridan,"17","17"
"270530024002013","52",Sheridan,"17","17"
"270530024002017","52",Sheridan,"17","17"
"270530024002015","52",Sheridan,"17","17"
"270530024002024","52",Sheridan,"17","17"
"270530024001003","52",Sheridan,"17","17"
"270530024001006","52",Sheridan,"17","17"
"270531025001004","52",Sheridan,"17","17"
"270530024001010","52",Sheridan,"17","17"
"270530024002008","52",Sheridan,"17","17"
"270531025001005","52",Sheridan,"17","17"
"270530024001019","52",Sheridan,"17","17"
"270530024002001","52",Sheridan,"17","17"
"270530024001018","52",Sheridan,"17","17"
"270530024002014","52",Sheridan,"17","17"
"270530024002027","52",Sheridan,"17","17"
"270530024002005","52",Sheridan,"17","17"
"270530024002000","52",Sheridan,"17","17"
"270530024001012","52",Sheridan,"17","17"
"270530024001009","52",Sheridan,"17","17"
"270530024002003","52",Sheridan,"17","17"
"270530024002009","52",Sheridan,"17","17"
"270530024002019","52",Sheridan,"17","17"
"270530024002016","52",Sheridan,"17","17"
"270530024002012","52",Sheridan,"17","17"
"270530024002018","52",Sheridan,"17","17"
"270531025003012","53",Logan Park,"18","18"
"270531025002004","53",Logan Park,"18","18"
"270531025003005","53",Logan Park,"18","18"
"270531025003019","53",Logan Park,"18","18"
"270531025003006","53",Logan Park,"18","18"
"270531025003018","53",Logan Park,"18","18"
"270531025003020","53",Logan Park,"18","18"
"270531025002006","53",Logan Park,"18","18"
"270531025003016","53",Logan Park,"18","18"
"270531025002005","53",Logan Park,"18","18"
"270531025003003","53",Logan Park,"18","18"
"270531025003007","53",Logan Park,"18","18"
"270531025002001","53",Logan Park,"18","18"
"270531025002011","53",Logan Park,"18","18"
"270531025002003","53",Logan Park,"18","18"
"270531025003021","53",Logan Park,"18","18"
"270531025003004","53",Logan Park,"18","18"
"270531025002009","53",Logan Park,"18","18"
"270531025003015","53",Logan Park,"18","18"
"270531025003014","53",Logan Park,"18","18"
"270531025003001","53",Logan Park,"18","18"
"270531025003010","53",Logan Park,"18","18"
"270531025002007","53",Logan Park,"18","18"
"270531025002008","53",Logan Park,"18","18"
"270531025003008","53",Logan Park,"18","18"
"270531025003013","53",Logan Park,"18","18"
"270531025002002","53",Logan Park,"18","18"
"270531025002010","53",Logan Park,"18","18"
"270531025002000","53",Logan Park,"18","18"
"270531025003000","53",Logan Park,"18","18"
"270531025003009","53",Logan Park,"18","18"
"270531025003002","53",Logan Park,"18","18"
"270531025003011","53",Logan Park,"18","18"
"270531025003017","53",Logan Park,"18","18"
"270531012003020","54",Windom Park,"19","19"
"270531012003026","54",Windom Park,"19","19"
"270531012004015","54",Windom Park,"19","19"
"270531012004006","54",Windom Park,"19","19"
"270531012004004","54",Windom Park,"19","19"
"270531012003008","54",Windom Park,"19","19"
"270531012003017","54",Windom Park,"19","19"
"270531012004003","54",Windom Park,"19","19"
"270531012003014","54",Windom Park,"19","19"
"270531012004002","54",Windom Park,"19","19"
"270531012003011","54",Windom Park,"19","19"
"270531012003009","54",Windom Park,"19","19"
"270531012004012","54",Windom Park,"19","19"
"270531012004014","54",Windom Park,"19","19"
"270531012003027","54",Windom Park,"19","19"
"270531012003013","54",Windom Park,"19","19"
"270531012003024","54",Windom Park,"19","19"
"270531012004016","54",Windom Park,"19","19"
"270531012003018","54",Windom Park,"19","19"
"270531019001015","54",Windom Park,"19","19"
"270531012004001","54",Windom Park,"19","19"
"270531012003004","54",Windom Park,"19","19"
"270531019001000","54",Windom Park,"19","19"
"270531019001007","54",Windom Park,"19","19"
"270531012003025","54",Windom Park,"19","19"
"270531012003028","54",Windom Park,"19","19"
"270531012003000","54",Windom Park,"19","19"
"270531019001014","54",Windom Park,"19","19"
"270531012003015","54",Windom Park,"19","19"
"270531012003016","54",Windom Park,"19","19"
"270531012003006","54",Windom Park,"19","19"
"270531012003001","54",Windom Park,"19","19"
"270531012003021","54",Windom Park,"19","19"
"270531019001008","54",Windom Park,"19","19"
"270531012004007","54",Windom Park,"19","19"
"270531012004009","54",Windom Park,"19","19"
"270531012003002","54",Windom Park,"19","19"
"270531019001009","54",Windom Park,"19","19"
"270531019002003","54",Windom Park,"19","19"
"270531019002005","54",Windom Park,"19","19"
"270531019001011","54",Windom Park,"19","19"
"270531019001012","54",Windom Park,"19","19"
"270531012004011","54",Windom Park,"19","19"
"270531012004013","54",Windom Park,"19","19"
"270531019002001","54",Windom Park,"19","19"
"270531019002008","54",Windom Park,"19","19"
"270531019003009","54",Windom Park,"19","19"
"270531019002002","54",Windom Park,"19","19"
"270531019002006","54",Windom Park,"19","19"
"270531019003002","54",Windom Park,"19","19"
"270531019003008","54",Windom Park,"19","19"
"270531019002004","54",Windom Park,"19","19"
"270531019002000","54",Windom Park,"19","19"
"270531019003001","54",Windom Park,"19","19"
"270531019003003","54",Windom Park,"19","19"
"270531012003007","54",Windom Park,"19","19"
"270531012003005","54",Windom Park,"19","19"
"270531012004000","54",Windom Park,"19","19"
"270531019003007","54",Windom Park,"19","19"
"270531019003011","54",Windom Park,"19","19"
"270531019001002","54",Windom Park,"19","19"
"270531019001005","54",Windom Park,"19","19"
"270531012004008","54",Windom Park,"19","19"
"270531019001013","54",Windom Park,"19","19"
"270531019002007","54",Windom Park,"19","19"
"270531019001001","54",Windom Park,"19","19"
"270531019001006","54",Windom Park,"19","19"
"270531012003019","54",Windom Park,"19","19"
"270531012004010","54",Windom Park,"19","19"
"270531019001003","54",Windom Park,"19","19"
"270531019003005","54",Windom Park,"19","19"
"270531012003003","54",Windom Park,"19","19"
"270531012004005","54",Windom Park,"19","19"
"270531012003010","54",Windom Park,"19","19"
"270531012003023","54",Windom Park,"19","19"
"270531012003022","54",Windom Park,"19","19"
"270531019003004","54",Windom Park,"19","19"
"270531019001010","54",Windom Park,"19","19"
"270531012003012","54",Windom Park,"19","19"
"270531019003000","54",Windom Park,"19","19"
"270531019003006","54",Windom Park,"19","19"
"270531019001004","54",Windom Park,"19","19"
"270531019003010","54",Windom Park,"19","19"
"270531091003016","55",Linden Hills,"69","69"
"270531098001003","55",Linden Hills,"69","69"
"270531098002006","55",Linden Hills,"69","69"
"270531091003013","55",Linden Hills,"69","69"
"270531098002016","55",Linden Hills,"69","69"
"270531098002005","55",Linden Hills,"69","69"
"270531098001011","55",Linden Hills,"69","69"
"270531098001006","55",Linden Hills,"69","69"
"270531091006012","55",Linden Hills,"69","69"
"270531091006011","55",Linden Hills,"69","69"
"270531091003003","55",Linden Hills,"69","69"
"270531091006001","55",Linden Hills,"69","69"
"270531091006007","55",Linden Hills,"69","69"
"270531091004007","55",Linden Hills,"69","69"
"270531098001001","55",Linden Hills,"69","69"
"270531098001005","55",Linden Hills,"69","69"
"270531098003002","55",Linden Hills,"69","69"
"270531091006002","55",Linden Hills,"69","69"
"270531098001008","55",Linden Hills,"69","69"
"270531091003000","55",Linden Hills,"69","69"
"270531091005000","55",Linden Hills,"69","69"
"270531098002003","55",Linden Hills,"69","69"
"270531098002004","55",Linden Hills,"69","69"
"270531098004009","55",Linden Hills,"69","69"
