GEOID10,name
60014099003012,CCD7
60014099002005,CCD7
60014097004012,CCD7
60014090001006,CCD7
60014090004040,CCD7
60014089002027,CCD7
60014095001001,CCD7
60014095001012,CCD7
60014095001014,CCD7
60014095001015,CCD7
60014095002011,CCD7
60014090003028,CCD7
60014090003004,CCD7
60014090003006,CCD7
60014090002019,CCD7
60014090002013,CCD7
60014088002019,CCD7
60014089002014,CCD7
60014098001010,CCD7
60014100002030,CCD7
60014099003021,CCD7
60014099004003,CCD7
60014099004004,CCD7
60014100002022,CCD7
60014096002001,CCD7
60014096002003,CCD7
60014096002006,CCD7
60014094003007,CCD7
60014101001018,CCD7
60014090002056,CCD7
60014099001004,CCD7
60014095001013,CCD7
60014094002003,CCD7
60014090003000,CCD7
60014090001015,CCD7
60014091002010,CCD7
60014093004013,CCD7
60014092001009,CCD7
60014089002016,CCD7
60014088001009,CCD7
60014095001007,CCD7
60014090001019,CCD7
60014090001016,CCD7
60014090001017,CCD7
60014099001051,CCD7
60014099001017,CCD7
60014099001065,CCD7
60014098002022,CCD7
60014098002012,CCD7
60014100002020,CCD7
60014093004002,CCD7
60014098001011,CCD7
60014098001014,CCD7
60014089002026,CCD7
60014090001010,CCD7
60014093003029,CCD7
60014073002056,CCD7
60014090002008,CCD7
60014090002007,CCD7
60014098003000,CCD7
60014098003002,CCD7
60014098001002,CCD7
60014093001013,CCD7
60014091002006,CCD7
60014092001003,CCD7
60014104001010,CCD7
60014090001003,CCD7
60014099002003,CCD7
60014099001005,CCD7
60014089002021,CCD7
60014097002007,CCD7
60014098001003,CCD7
60014089002010,CCD7
60014090003023,CCD7
60014090003022,CCD7
60014102001018,CCD7
60014093003015,CCD7
60014094001004,CCD7
60014097002006,CCD7
60014101002028,CCD7
60014102003012,CCD7
60014103003012,CCD7
60014103003010,CCD7
60014090004004,CCD7
60014092002002,CCD7
60014104003017,CCD7
60014092002003,CCD7
60014099003019,CCD7
60014100002012,CCD7
60014090002027,CCD7
60014090003012,CCD7
60014090002049,CCD7
60014089001013,CCD7
60014089001012,CCD7
60014088002002,CCD7
60014088001006,CCD7
60014094002034,CCD7
60014090003005,CCD7
60014090001018,CCD7
60014091002001,CCD7
60014099001033,CCD7
60014099001059,CCD7
60014101002026,CCD7
60014097003005,CCD7
60014095002006,CCD7
60014090004008,CCD7
60014088001004,CCD7
60014102001007,CCD7
60014090004035,CCD7
60014098001007,CCD7
60014099003006,CCD7
60014100002013,CCD7
60014101002030,CCD7
60014102002010,CCD7
60014101001009,CCD7
60014101001021,CCD7
60014102001020,CCD7
60014102001011,CCD7
60014098003012,CCD7
60014101002008,CCD7
60014101002019,CCD7
60014102003005,CCD7
60014100002034,CCD7
60014095003013,CCD7
60014095003010,CCD7
60014094002037,CCD7
60014093003019,CCD7
60014090001007,CCD7
60014090001029,CCD7
60014094002032,CCD7
60014094002012,CCD7
60014096003003,CCD7
60014090003010,CCD7
60014101001012,CCD7
60014101002021,CCD7
60014100002000,CCD7
60014090004001,CCD7
60014090004017,CCD7
60014096003008,CCD7
60014103003000,CCD7
60014097003000,CCD7
60014097003001,CCD7
60014102001002,CCD7
60014094001009,CCD7
60014094001011,CCD7
60014103003013,CCD7
60014103003011,CCD7
60014104003000,CCD7
60014090001012,CCD7
60014091001005,CCD7
60014091001001,CCD7
60014093003010,CCD7
60014092002008,CCD7
60014093003025,CCD7
60014093003033,CCD7
60014096005010,CCD7
60014096002004,CCD7
60014096002009,CCD7
60014089002009,CCD7
60014097002013,CCD7
60014093002011,CCD7
60014093003011,CCD7
60014088001003,CCD7
60014103002005,CCD7
60014093001005,CCD7
60014103003006,CCD7
60014103003007,CCD7
60014095002000,CCD7
60014099003024,CCD7
60014099003022,CCD7
60014100002016,CCD7
60014100001017,CCD7
60014100001016,CCD7
60014100001012,CCD7
60014099003016,CCD7
60014100001002,CCD7
60014100002038,CCD7
60014100002023,CCD7
60014090001025,CCD7
60014090001033,CCD7
60014094002016,CCD7
60014093003028,CCD7
60014096005009,CCD7
60014096004006,CCD7
60014094003017,CCD7
60014096003007,CCD7
60014095002002,CCD7
60014090002029,CCD7
60014090004021,CCD7
60014102002008,CCD7
60014097001004,CCD7
60014089001000,CCD7
60014095001011,CCD7
60014095003012,CCD7
60014090004020,CCD7
60014101001005,CCD7
60014100002029,CCD7
60014101002005,CCD7
60014089002001,CCD7
60014094002033,CCD7
60014101001016,CCD7
60014098003009,CCD7
60014101002002,CCD7
60014102001019,CCD7
60014104002007,CCD7
60014104001013,CCD7
60014104002000,CCD7
60014097003011,CCD7
60014103001004,CCD7
60014094001002,CCD7
60014094001006,CCD7
60014093004010,CCD7
60014093004004,CCD7
60014104003008,CCD7
60014104003001,CCD7
60014093001011,CCD7
60014104003019,CCD7
60014103002009,CCD7
60014104003012,CCD7
60014100001011,CCD7
60014100001022,CCD7
60014099001006,CCD7
60014099001039,CCD7
60014099001019,CCD7
60014101002015,CCD7
60014094003006,CCD7
60014101002007,CCD7
60014090002040,CCD7
60014103003008,CCD7
60014095003008,CCD7
60014090004009,CCD7
60014099001034,CCD7
60014093002006,CCD7
60014098003008,CCD7
60014283014006,CCD7
60014100001013,CCD7
60014100001005,CCD7
60014099004014,CCD7
60014099004019,CCD7
60014099001014,CCD7
60014099001061,CCD7
60014099002013,CCD7
60014101001001,CCD7
60014088001007,CCD7
60014103002003,CCD7
60014102002009,CCD7
60014090002038,CCD7
60014099001016,CCD7
60014104002011,CCD7
60014101002022,CCD7
60014101002023,CCD7
60014102003016,CCD7
60014099002019,CCD7
60014100002044,CCD7
60014100001010,CCD7
60014093004015,CCD7
60014090002014,CCD7
60014099001037,CCD7
60014090004015,CCD7
60014090003011,CCD7
60014090004022,CCD7
60014094002040,CCD7
60014099002001,CCD7
60014095001008,CCD7
60014093001002,CCD7
60014094002022,CCD7
60014099001047,CCD7
60014089002023,CCD7
60014094002027,CCD7
60014091001010,CCD7
60014094001000,CCD7
60014102003015,CCD7
60014101002009,CCD7
60014099001046,CCD7
60014099002016,CCD7
60014092002009,CCD7
60014099002012,CCD7
60014094002011,CCD7
60014099001021,CCD7
60014090001024,CCD7
60014099001043,CCD7
60014099004007,CCD7
60014100002006,CCD7
60014100001014,CCD7
60014103001009,CCD7
60014094002020,CCD7
60014093002010,CCD7
60014098001013,CCD7
60014099001022,CCD7
60014098002000,CCD7
60014088001000,CCD7
60014099001040,CCD7
60014094002021,CCD7
60014090002034,CCD7
60014090002048,CCD7
60014102001008,CCD7
60014090002047,CCD7
60014090002055,CCD7
60014090004003,CCD7
60014102001003,CCD7
60014098002021,CCD7
60014090002052,CCD7
60014090003024,CCD7
60014099001049,CCD7
60014093003018,CCD7
60014099001035,CCD7
60014089002004,CCD7
60014100003005,CCD7
60014097001003,CCD7
60014102002006,CCD7
60014100002035,CCD7
60014090002054,CCD7
60014096004003,CCD7
60014321003022,CCD7
60014073002066,CCD7
60014091002007,CCD7
60014092001001,CCD7
60014092001005,CCD7
60014088001008,CCD7
60014092002004,CCD7
60014099001058,CCD7
60014099001000,CCD7
60014103002007,CCD7
60014099001036,CCD7
60014098001005,CCD7
60014101001006,CCD7
60014094003016,CCD7
60014103002004,CCD7
60014097002003,CCD7
60014094002023,CCD7
60014095003005,CCD7
60014091002009,CCD7
60014089001001,CCD7
60014093002008,CCD7
60014095002017,CCD7
60014099001050,CCD7
60014099001053,CCD7
60014099001048,CCD7
60014090004036,CCD7
60014104003011,CCD7
60014100003003,CCD7
60014096004012,CCD7
60014103003001,CCD7
60014096003001,CCD7
60014103002000,CCD7
60014103002001,CCD7
60014103003005,CCD7
60014102001004,CCD7
60014103001005,CCD7
60014093003005,CCD7
60014093004006,CCD7
60014093002020,CCD7
60014104003009,CCD7
60014104003005,CCD7
60014093002007,CCD7
60014093003024,CCD7
60014104003003,CCD7
60014098001004,CCD7
60014097002000,CCD7
60014323001000,CCD7
60014090004000,CCD7
60014091001009,CCD7
60014093001000,CCD7
60014100003001,CCD7
60014094002031,CCD7
60014321003001,CCD7
60014099004017,CCD7
60014093001008,CCD7
60014090004024,CCD7
60014091001015,CCD7
60014090004037,CCD7
60014088002024,CCD7
60014099003002,CCD7
60014101001024,CCD7
60014091001012,CCD7
60014100001023,CCD7
60014091002002,CCD7
60014093001004,CCD7
60014104003018,CCD7
60014093002009,CCD7
60014100002046,CCD7
60014099003018,CCD7
60014088001015,CCD7
60014089002005,CCD7
60014089002029,CCD7
60014094002006,CCD7
60014090003001,CCD7
60014094002039,CCD7
60014101001019,CCD7
60014099003004,CCD7
60014321003027,CCD7
60014099003013,CCD7
60014099003014,CCD7
60014090002023,CCD7
60014100003008,CCD7
60014090002018,CCD7
60014101002018,CCD7
60014104002014,CCD7
60014089001011,CCD7
60014090001028,CCD7
60014091002012,CCD7
60014090002037,CCD7
60014101002020,CCD7
60014102003001,CCD7
60014098003011,CCD7
60014100002021,CCD7
60014100001015,CCD7
60014099003020,CCD7
60014100001008,CCD7
60014099004002,CCD7
60014100002003,CCD7
60014099004005,CCD7
60014099004016,CCD7
60014100001001,CCD7
60014090004039,CCD7
60014088001014,CCD7
60014098003004,CCD7
60014101001007,CCD7
60014098001006,CCD7
60014099002017,CCD7
60014099001010,CCD7
60014099003010,CCD7
60014101001003,CCD7
60014097004014,CCD7
60014097003010,CCD7
60014096002008,CCD7
60014097003002,CCD7
60014103001002,CCD7
60014103002008,CCD7
60014103001003,CCD7
60014103002006,CCD7
60014103002011,CCD7
60014094001008,CCD7
60014093003000,CCD7
60014093004009,CCD7
60014093002004,CCD7
60014093002015,CCD7
60014090004006,CCD7
60014095001009,CCD7
60014095002005,CCD7
60014090004013,CCD7
60014090001038,CCD7
60014091002013,CCD7
60014091002014,CCD7
60014092002007,CCD7
60014092001008,CCD7
60014095003001,CCD7
60014094003012,CCD7
60014090004002,CCD7
60014090003027,CCD7
60014099001063,CCD7
60014093003004,CCD7
60014090001035,CCD7
60014090001021,CCD7
60014094002015,CCD7
60014093003009,CCD7
60014093003031,CCD7
60014321003002,CCD7
60014090004012,CCD7
60014098003013,CCD7
60014101002017,CCD7
60014099001008,CCD7
60014101001022,CCD7
60014101002012,CCD7
60014103002013,CCD7
60014102002000,CCD7
60014104001011,CCD7
60014104002008,CCD7
60014104002013,CCD7
60014104002009,CCD7
60014090002026,CCD7
60014090002009,CCD7
60014090002032,CCD7
60014090002030,CCD7
60014088002022,CCD7
60014088002015,CCD7
60014090001013,CCD7
60014089002015,CCD7
60014089002006,CCD7
60014089002008,CCD7
60014089001010,CCD7
60014095001006,CCD7
60014090002053,CCD7
60014090003009,CCD7
60014090001020,CCD7
60014090003002,CCD7
60014102003007,CCD7
60014093002022,CCD7
60014096003005,CCD7
60014093003021,CCD7
60014100002001,CCD7
60014100002004,CCD7
60014100002025,CCD7
60014089001005,CCD7
60014093003003,CCD7
60014099001038,CCD7
60014095001005,CCD7
60014104003007,CCD7
60014321001000,CCD7
60014088001001,CCD7
60014090002001,CCD7
60014096003002,CCD7
60014097003013,CCD7
60014096003006,CCD7
60014103001000,CCD7
60014103001001,CCD7
60014102001005,CCD7
60014093004005,CCD7
60014104003013,CCD7
60014104003015,CCD7
60014090004014,CCD7
60014090002036,CCD7
60014096003000,CCD7
60014073002067,CCD7
60014099002009,CCD7
60014091001002,CCD7
60014099004010,CCD7
60014099004015,CCD7
60014090002022,CCD7
60014088001013,CCD7
60014090003021,CCD7
60014093001010,CCD7
60014090004011,CCD7
60014090004025,CCD7
60014103003004,CCD7
60014097002008,CCD7
60014097002012,CCD7
60014103002002,CCD7
60014097002010,CCD7
60014094001005,CCD7
60014093003022,CCD7
60014103003009,CCD7
60014104003006,CCD7
60014093002000,CCD7
60014093002002,CCD7
60014096003004,CCD7
60014102003008,CCD7
60014088002016,CCD7
60014090002016,CCD7
60014090001026,CCD7
60014090002006,CCD7
60014099002007,CCD7
60014099004012,CCD7
60014098001009,CCD7
60014099001057,CCD7
60014098002010,CCD7
60014099001064,CCD7
60014099001024,CCD7
60014099001025,CCD7
60014098003006,CCD7
60014099001007,CCD7
60014301021089,CCD7
60014093002017,CCD7
60014090002017,CCD7
60014088002005,CCD7
60014104003016,CCD7
60014104003020,CCD7
60014090004033,CCD7
60014099001028,CCD7
60014098002015,CCD7
60014101002024,CCD7
60014093001006,CCD7
60014092001010,CCD7
60014102001017,CCD7
60014099001011,CCD7
60014099003008,CCD7
60014097003014,CCD7
60014097002001,CCD7
60014101001002,CCD7
60014092002005,CCD7
60014100003007,CCD7
60014321003000,CCD7
60014090004023,CCD7
60014098002020,CCD7
60014098002013,CCD7
60014089001007,CCD7
60014089001004,CCD7
60014095002009,CCD7
60014095003011,CCD7
60014094002004,CCD7
60014094001003,CCD7
60014099001027,CCD7
60014102001006,CCD7
60014100002031,CCD7
60014102002004,CCD7
60014095002003,CCD7
60014089001003,CCD7
60014095001010,CCD7
60014098002009,CCD7
60014101002029,CCD7
60014093003006,CCD7
60014093001015,CCD7
60014088001002,CCD7
60014090003025,CCD7
60014090003029,CCD7
60014091001013,CCD7
60014092001012,CCD7
60014099001044,CCD7
60014099002018,CCD7
60014094002019,CCD7
60014096004009,CCD7
60014094003004,CCD7
60014099001020,CCD7
60014097003009,CCD7
60014095003003,CCD7
60014090001023,CCD7
60014089002000,CCD7
60014099002015,CCD7
60014099003007,CCD7
60014098002014,CCD7
60014102001001,CCD7
60014099001026,CCD7
60014094003001,CCD7
60014090001004,CCD7
60014099001045,CCD7
60014099002000,CCD7
60014098002003,CCD7
60014097003008,CCD7
60014090003030,CCD7
60014090004030,CCD7
60014090003003,CCD7
60014090003018,CCD7
60014090003017,CCD7
60014090003020,CCD7
60014091002003,CCD7
60014092001007,CCD7
60014092001004,CCD7
60014090002045,CCD7
60014100003000,CCD7
60014098002007,CCD7
60014094002013,CCD7
60014089002007,CCD7
60014097001005,CCD7
60014098001015,CCD7
60014073002058,CCD7
60014090002011,CCD7
60014099001023,CCD7
60014099001056,CCD7
60014098001017,CCD7
60014101001004,CCD7
60014102001010,CCD7
60014090002020,CCD7
60014088002013,CCD7
60014088002000,CCD7
60014088001011,CCD7
60014089001008,CCD7
60014095001000,CCD7
60014099001052,CCD7
60014099001031,CCD7
60014090002046,CCD7
60014073002057,CCD7
60014090004041,CCD7
60014088002004,CCD7
60014088002020,CCD7
60014088001016,CCD7
60014088002003,CCD7
60014088001012,CCD7
60014090002031,CCD7
60014091001000,CCD7
60014096004011,CCD7
60014099002014,CCD7
60014094002007,CCD7
60014095002008,CCD7
60014095001003,CCD7
60014095002004,CCD7
60014095002010,CCD7
60014090002024,CCD7
60014283014043,CCD7
60014283014042,CCD7
60014092001014,CCD7
60014092001011,CCD7
60014093002014,CCD7
60014090001000,CCD7
60014090002042,CCD7
60014095001002,CCD7
60014093002013,CCD7
60014098002001,CCD7
60014099001018,CCD7
60014095003009,CCD7
60014090001031,CCD7
60014093003016,CCD7
60014093003013,CCD7
60014093003017,CCD7
60014091001011,CCD7
60014093004000,CCD7
60014093003027,CCD7
60014096002000,CCD7
60014090003026,CCD7
60014101001017,CCD7
60014100002005,CCD7
60014099001032,CCD7
60014090004032,CCD7
60014099001030,CCD7
60014099001012,CCD7
60014089002020,CCD7
60014090003007,CCD7
60014098003007,CCD7
60014098002004,CCD7
60014091002005,CCD7
60014092001000,CCD7
60014092001006,CCD7
60014093004014,CCD7
60014092001013,CCD7
60014090001005,CCD7
60014099002008,CCD7
60014089002002,CCD7
60014101002014,CCD7
60014090001022,CCD7
60014328001010,CCD7
60014089002022,CCD7
60014094002008,CCD7
60014095002007,CCD7
60014095001004,CCD7
60014095002001,CCD7
60014095002015,CCD7
60014095001016,CCD7
60014099001002,CCD7
60014099002002,CCD7
60014102001013,CCD7
60014099003011,CCD7
60014099003005,CCD7
60014100002009,CCD7
60014100002007,CCD7
60014099004006,CCD7
60014101001015,CCD7
60014098002008,CCD7
60014096004000,CCD7
60014096004005,CCD7
60014096003009,CCD7
60014099001015,CCD7
60014098002005,CCD7
60014095003000,CCD7
60014090003014,CCD7
60014091001014,CCD7
60014101002016,CCD7
60014104001005,CCD7
60014098003010,CCD7
60014102003004,CCD7
60014101002033,CCD7
60014095003006,CCD7
60014097003012,CCD7
60014101002010,CCD7
60014090002004,CCD7
60014100001004,CCD7
60014088002001,CCD7
60014094002036,CCD7
60014090002041,CCD7
60014088001017,CCD7
60014089002018,CCD7
60014088001010,CCD7
60014089002013,CCD7
60014089002031,CCD7
60014094002010,CCD7
60014090002010,CCD7
60014094003015,CCD7
60014094003000,CCD7
60014099003003,CCD7
60014102002005,CCD7
60014091001006,CCD7
60014089002012,CCD7
60014093003002,CCD7
60014101001014,CCD7
60014104001002,CCD7
60014102002003,CCD7
60014102002001,CCD7
60014102002013,CCD7
60014104002010,CCD7
60014102002011,CCD7
60014102003009,CCD7
60014100002017,CCD7
60014099004001,CCD7
60014100001009,CCD7
60014099003017,CCD7
60014100002011,CCD7
60014100002002,CCD7
60014100002014,CCD7
60014099004008,CCD7
60014089002003,CCD7
60014098002002,CCD7
60014089002024,CCD7
60014100002008,CCD7
60014090003013,CCD7
60014092002000,CCD7
60014090004027,CCD7
60014094002024,CCD7
60014095002012,CCD7
60014102001014,CCD7
60014102001022,CCD7
60014098002016,CCD7
60014098003005,CCD7
60014101002000,CCD7
60014101001000,CCD7
60014100003009,CCD7
60014101002004,CCD7
60014104001012,CCD7
60014104001003,CCD7
60014104002012,CCD7
60014101002003,CCD7
60014102002012,CCD7
60014102003000,CCD7
60014102003006,CCD7
60014101002011,CCD7
60014102003003,CCD7
60014102003013,CCD7
60014095002014,CCD7
60014095003007,CCD7
60014094002002,CCD7
60014094002026,CCD7
60014090001034,CCD7
60014090001030,CCD7
60014094002018,CCD7
60014093003001,CCD7
60014094002000,CCD7
60014094002030,CCD7
60014094003019,CCD7
60014091002011,CCD7
60014091001008,CCD7
60014096002002,CCD7
60014094003003,CCD7
60014094003014,CCD7
60014094003018,CCD7
60014099001001,CCD7
60014088002023,CCD7
60014090003016,CCD7
60014095002016,CCD7
60014104003010,CCD7
60014090002043,CCD7
60014090001002,CCD7
60014101001011,CCD7
60014101001008,CCD7
60014097004013,CCD7
60014101002006,CCD7
60014090003031,CCD7
60014090003019,CCD7
60014091002008,CCD7
60014092001002,CCD7
60014097002011,CCD7
60014090004019,CCD7
60014099004013,CCD7
60014089002030,CCD7
60014099001055,CCD7
60014101002013,CCD7
60014093002005,CCD7
60014100002032,CCD7
60014093001012,CCD7
60014100002039,CCD7
60014102003014,CCD7
60014100003006,CCD7
60014100002033,CCD7
60014100002037,CCD7
60014101002034,CCD7
60014099003023,CCD7
60014100002043,CCD7
60014099004011,CCD7
60014099004021,CCD7
60014088002021,CCD7
60014088002025,CCD7
60014090002021,CCD7
60014094002017,CCD7
60014093002016,CCD7
60014100003002,CCD7
60014100001006,CCD7
60014101001010,CCD7
60014102001015,CCD7
60014101002001,CCD7
60014104001001,CCD7
60014104001007,CCD7
60014095003014,CCD7
60014094003008,CCD7
60014094003013,CCD7
60014094002038,CCD7
60014090001008,CCD7
60014090001027,CCD7
60014093003012,CCD7
60014092002001,CCD7
60014094003005,CCD7
60014094001007,CCD7
60014089002017,CCD7
60014099001042,CCD7
60014101001020,CCD7
60014093001001,CCD7
60014094002009,CCD7
60014095003002,CCD7
60014100001007,CCD7
60014090002028,CCD7
60014090002015,CCD7
60014090002050,CCD7
60014088002018,CCD7
60014089002028,CCD7
60014089002019,CCD7
60014089001009,CCD7
60014094002035,CCD7
60014090002025,CCD7
60014090001037,CCD7
60014090003008,CCD7
60014104001009,CCD7
60014093003014,CCD7
60014090001001,CCD7
60014090002039,CCD7
60014102001012,CCD7
60014090002044,CCD7
60014090004026,CCD7
60014094001001,CCD7
60014103003003,CCD7
60014097003007,CCD7
60014097003004,CCD7
60014097002005,CCD7
60014103001007,CCD7
60014103001008,CCD7
60014093001014,CCD7
60014094001010,CCD7
60014093004012,CCD7
60014093004008,CCD7
60014093003020,CCD7
60014093002021,CCD7
60014103002014,CCD7
60014104003004,CCD7
60014104003014,CCD7
60014088002017,CCD7
60014090004038,CCD7
60014093001007,CCD7
60014073001022,CCD7
60014090002035,CCD7
60014093001009,CCD7
60014099003009,CCD7
60014093004011,CCD7
60014102002015,CCD7
60014104002001,CCD7
60014104002005,CCD7
60014104002003,CCD7
60014100003011,CCD7
60014101002036,CCD7
60014101002031,CCD7
60014102003011,CCD7
60014100003010,CCD7
60014100002036,CCD7
60014100002045,CCD7
60014100002027,CCD7
60014101002027,CCD7
60014099004020,CCD7
60014100002018,CCD7
60014100002010,CCD7
60014100002019,CCD7
60014100002028,CCD7
60014099004009,CCD7
60014099004018,CCD7
60014096005011,CCD7
60014096004001,CCD7
60014096004002,CCD7
60014096004010,CCD7
60014096004013,CCD7
60014099001041,CCD7
60014100002026,CCD7
60014097002004,CCD7
60014099001060,CCD7
60014090001014,CCD7
60014090003015,CCD7
60014101002035,CCD7
60014098002018,CCD7
60014098002011,CCD7
60014090002033,CCD7
60014090004016,CCD7
60014090004010,CCD7
60014103003002,CCD7
60014097003006,CCD7
60014097003003,CCD7
60014093001016,CCD7
60014104003002,CCD7
60014093003023,CCD7
60014093002018,CCD7
60014097002002,CCD7
60014098002019,CCD7
60014089002025,CCD7
60014100001018,CCD7
60014092002006,CCD7
60014093004007,CCD7
60014100003004,CCD7
60014099001029,CCD7
60014098002006,CCD7
60014096004008,CCD7
60014094002025,CCD7
60014094002014,CCD7
60014095002013,CCD7
60014097002009,CCD7
60014093001003,CCD7
60014093002012,CCD7
60014091001007,CCD7
60014100002015,CCD7
60014099003015,CCD7
60014099004000,CCD7
60014093003008,CCD7
60014090001011,CCD7
60014090001009,CCD7
60014091002000,CCD7
60014094002001,CCD7
60014093003030,CCD7
60014093003032,CCD7
60014093003026,CCD7
60014096002005,CCD7
60014096002007,CCD7
60014098003001,CCD7
60014098001012,CCD7
60014088001005,CCD7
60014093001017,CCD7
60014099001009,CCD7
60014089002011,CCD7
60014088002014,CCD7
60014102001000,CCD7
60014093004003,CCD7
60014103002010,CCD7
60014090004007,CCD7
60014093002019,CCD7
60014094002005,CCD7
60014102001009,CCD7
60014099001062,CCD7
60014089001002,CCD7
60014103001006,CCD7
60014093002003,CCD7
60014090002012,CCD7
60014102001016,CCD7
60014102001021,CCD7
60014101001023,CCD7
60014103002012,CCD7
60014104001000,CCD7
60014104001004,CCD7
60014104002002,CCD7
60014104002006,CCD7
60014101002025,CCD7
60014102003010,CCD7
60014101002032,CCD7
60014096004004,CCD7
60014096004007,CCD7
60014104001006,CCD7
60014089001006,CCD7
60014090004005,CCD7
60014099001003,CCD7
60014097001006,CCD7
60014090004031,CCD7
60014102002007,CCD7
60014099001054,CCD7
60014053012002,CCD2
60014060003021,CCD2
60014060003040,CCD2
60014060003009,CCD2
60014060003032,CCD2
60014054013007,CCD2
60014060002003,CCD2
60014060002021,CCD2
60014060001024,CCD2
60014052003012,CCD2
60014054011008,CCD2
60014052002005,CCD2
60014059021001,CCD2
60014058003018,CCD2
60014058002006,CCD2
60014058001007,CCD2
60014059021024,CCD2
60014059022017,CCD2
60014059012017,CCD2
60014030001000,CCD2
60014030002006,CCD2
60014030002014,CCD2
60014030002016,CCD2
60014030002015,CCD2
60014034002001,CCD2
60014033002003,CCD2
60014033001006,CCD2
60014059012027,CCD2
60014033001020,CCD2
60014054012003,CCD2
60014053011004,CCD2
60014060003033,CCD2
60014055004011,CCD2
60014052002001,CCD2
60014058004001,CCD2
60014057001008,CCD2
60014059013011,CCD2
60014058001010,CCD2
60014056001006,CCD2
60014052004002,CCD2
60014052004006,CCD2
60014050003000,CCD2
60014051001006,CCD2
60014051001008,CCD2
60014052001010,CCD2
60014039003001,CCD2
60014039003003,CCD2
60014039001006,CCD2
60014039002002,CCD2
60014039001003,CCD2
60014051005007,CCD2
60014051001002,CCD2
60014038003002,CCD2
60014051005000,CCD2
60014059011020,CCD2
60014030001016,CCD2
60014030002013,CCD2
60014030001017,CCD2
60014030002019,CCD2
60014030001001,CCD2
60014056001010,CCD2
60014058004000,CCD2
60014039001005,CCD2
60014038004004,CCD2
60014038003008,CCD2
60014038002002,CCD2
60014038004017,CCD2
60014033001004,CCD2
60014051003007,CCD2
60014060003010,CCD2
60014060001055,CCD2
60014037021002,CCD2
60014033001011,CCD2
60014050002004,CCD2
60014057001006,CCD2
60014057001011,CCD2
60014059012002,CCD2
60014059021023,CCD2
60014059012020,CCD2
60014059011015,CCD2
60014030001011,CCD2
60014030002009,CCD2
60014033002004,CCD2
60014051002006,CCD2
60014030002028,CCD2
60014052001020,CCD2
60014050003009,CCD2
60014052001018,CCD2
60014052001024,CCD2
60014055003006,CCD2
60014033002001,CCD2
60014033002017,CCD2
60014059012028,CCD2
60014059012011,CCD2
60014058002002,CCD2
60014059021022,CCD2
60014059013012,CCD2
60014056003007,CCD2
60014060002005,CCD2
60014054021011,CCD2
60014054022001,CCD2
60014054021017,CCD2
60014060001010,CCD2
60014054022002,CCD2
60014055002005,CCD2
60014033002020,CCD2
60014033001010,CCD2
60014060001043,CCD2
60014056003006,CCD2
60014056001002,CCD2
60014060003011,CCD2
60014053022009,CCD2
60014060001038,CCD2
60014060001050,CCD2
60014060003020,CCD2
60014060003038,CCD2
60014054013008,CCD2
60014060003028,CCD2
60014060001058,CCD2
60014056002002,CCD2
60014056002006,CCD2
60014057001010,CCD2
60014057003003,CCD2
60014055001001,CCD2
60014058003001,CCD2
60014054021004,CCD2
60014059022022,CCD2
60014060001017,CCD2
60014059012004,CCD2
60014059021015,CCD2
60014038004014,CCD2
60014060003000,CCD2
60014039003002,CCD2
60014060003006,CCD2
60014033002018,CCD2
60014058003004,CCD2
60014052004001,CCD2
60014053011007,CCD2
60014053011009,CCD2
60014052003007,CCD2
60014057001005,CCD2
60014059021010,CCD2
60014059021020,CCD2
60014058003008,CCD2
60014058003013,CCD2
60014059022021,CCD2
60014052004004,CCD2
60014038003015,CCD2
60014039001000,CCD2
60014059011019,CCD2
60014054021002,CCD2
60014058002001,CCD2
60014059012006,CCD2
60014058001006,CCD2
60014058002007,CCD2
60014058002005,CCD2
60014058001008,CCD2
60014059012009,CCD2
60014059013014,CCD2
60014059013008,CCD2
60014059011028,CCD2
60014059012024,CCD2
60014060003003,CCD2
60014060002018,CCD2
60014059013017,CCD2
60014033001002,CCD2
60014060001054,CCD2
60014058003011,CCD2
60014060001090,CCD2
60014059021008,CCD2
60014059022039,CCD2
60014060001060,CCD2
60014059022045,CCD2
60014059022018,CCD2
60014059022047,CCD2
60014059011003,CCD2
60014038001008,CCD2
60014059021021,CCD2
60014058002003,CCD2
60014058003005,CCD2
60014059012013,CCD2
60014054012000,CCD2
60014059022024,CCD2
60014034002002,CCD2
60014038003010,CCD2
60014038004008,CCD2
60014038003006,CCD2
60014038002000,CCD2
60014038002008,CCD2
60014051004005,CCD2
60014034001012,CCD2
60014060003017,CCD2
60014060002000,CCD2
60014056001004,CCD2
60014052001008,CCD2
60014052001021,CCD2
60014052001017,CCD2
60014056003008,CCD2
60014030001005,CCD2
60014030001010,CCD2
60014030002018,CCD2
60014033002013,CCD2
60014030002000,CCD2
60014059012005,CCD2
60014030002002,CCD2
60014060001033,CCD2
60014060001091,CCD2
60014059021027,CCD2
60014059013004,CCD2
60014059022020,CCD2
60014060002027,CCD2
60014059022026,CCD2
60014059011011,CCD2
60014038003001,CCD2
60014051004007,CCD2
60014059013015,CCD2
60014059022019,CCD2
60014060003014,CCD2
60014039001007,CCD2
60014060003018,CCD2
60014053022004,CCD2
60014060001005,CCD2
60014052001005,CCD2
60014059021004,CCD2
60014057003004,CCD2
60014053021001,CCD2
60014057001022,CCD2
60014030002030,CCD2
60014038003014,CCD2
60014037021004,CCD2
60014060001018,CCD2
60014059022011,CCD2
