STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,LONGITUDE,LATITUDE
36,085,015601,1013,360850156011013,Block 1013,G5040,,,S,      27466,          0,+40.5447959,-074.1607832,                  -74.1607832000,                   40.5447959000
36,085,015601,5000,360850156015000,Block 5000,G5040,,,S,      13556,          0,+40.5420615,-074.1555231,                  -74.1555231000,                   40.5420615000
36,085,015601,1004,360850156011004,Block 1004,G5040,,,S,      16944,          0,+40.5443178,-074.1554949,                  -74.1554949000,                   40.5443178000
36,085,015601,3005,360850156013005,Block 3005,G5040,,,S,      16010,          0,+40.5423135,-074.1503555,                  -74.1503555000,                   40.5423135000
36,085,015601,3004,360850156013004,Block 3004,G5040,,,S,      16443,          0,+40.5418486,-074.1496913,                  -74.1496913000,                   40.5418486000
36,085,015601,3003,360850156013003,Block 3003,G5040,,,S,      14076,          0,+40.5415198,-074.1485354,                  -74.1485354000,                   40.5415198000
36,085,014606,2000,360850146062000,Block 2000,G5040,,,S,      47910,          0,+40.5572501,-074.1399476,                  -74.1399476000,                   40.5572501000
36,085,013800,2010,360850138002010,Block 2010,G5040,,,S,       7083,          0,+40.5705923,-074.1347500,                  -74.1347500000,                   40.5705923000
36,085,001800,1036,360850018001036,Block 1036,G5040,,,S,       7029,          0,+40.5959946,-074.0607250,                  -74.0607250000,                   40.5959946000
36,085,014607,1000,360850146071000,Block 1000,G5040,,,S,      28360,          0,+40.5597819,-074.1635694,                  -74.1635694000,                   40.5597819000
36,085,014607,1013,360850146071013,Block 1013,G5040,,,S,      20459,          0,+40.5543025,-074.1650694,                  -74.1650694000,                   40.5543025000
36,085,014607,2010,360850146072010,Block 2010,G5040,,,S,      18100,          0,+40.5542376,-074.1591282,                  -74.1591282000,                   40.5542376000
36,085,014607,1016,360850146071016,Block 1016,G5040,,,S,      14043,          0,+40.5546330,-074.1617029,                  -74.1617029000,                   40.5546330000
36,085,014604,4003,360850146044003,Block 4003,G5040,,,S,      46902,          0,+40.5475020,-074.1640493,                  -74.1640493000,                   40.5475020000
36,085,014604,4002,360850146044002,Block 4002,G5040,,,S,      26649,          0,+40.5478951,-074.1625382,                  -74.1625382000,                   40.5478951000
36,085,009601,1009,360850096011009,Block 1009,G5040,,,S,      51219,          0,+40.5975720,-074.0856576,                  -74.0856576000,                   40.5975720000
36,085,014604,2018,360850146042018,Block 2018,G5040,,,S,       6464,          0,+40.5497915,-074.1523032,                  -74.1523032000,                   40.5497915000
36,085,013800,1010,360850138001010,Block 1010,G5040,,,S,      13010,          0,+40.5705805,-074.1408865,                  -74.1408865000,                   40.5705805000
36,085,014606,4001,360850146064001,Block 4001,G5040,,,S,      17827,          0,+40.5656351,-074.1397622,                  -74.1397622000,                   40.5656351000
36,085,013800,2016,360850138002016,Block 2016,G5040,,,S,      14959,          0,+40.5684856,-074.1350127,                  -74.1350127000,                   40.5684856000
36,085,014605,1017,360850146051017,Block 1017,G5040,,,S,      15699,          0,+40.5606138,-074.1480116,                  -74.1480116000,                   40.5606138000
36,085,014606,1007,360850146061007,Block 1007,G5040,,,S,      27927,          0,+40.5601736,-074.1455275,                  -74.1455275000,                   40.5601736000
36,085,013203,1000,360850132031000,Block 1000,G5040,,,S,      25212,          0,+40.5557862,-074.1391027,                  -74.1391027000,                   40.5557862000
36,085,014605,2013,360850146052013,Block 2013,G5040,,,S,       1888,          0,+40.5558500,-074.1466803,                  -74.1466803000,                   40.5558500000
36,085,014605,2012,360850146052012,Block 2012,G5040,,,S,      11404,          0,+40.5550847,-074.1467318,                  -74.1467318000,                   40.5550847000
36,085,013203,3010,360850132033010,Block 3010,G5040,,,S,      14638,          0,+40.5512059,-074.1486122,                  -74.1486122000,                   40.5512059000
36,085,013203,3017,360850132033017,Block 3017,G5040,,,S,      26075,          0,+40.5490584,-074.1445542,                  -74.1445542000,                   40.5490584000
36,085,013203,3007,360850132033007,Block 3007,G5040,,,S,       6760,          0,+40.5512030,-074.1445849,                  -74.1445849000,                   40.5512030000
36,085,013203,3020,360850132033020,Block 3020,G5040,,,S,      18440,          0,+40.5479172,-074.1414655,                  -74.1414655000,                   40.5479172000
36,085,017700,6004,360850177006004,Block 6004,G5040,,,S,      18500,          0,+40.6054106,-074.1036334,                  -74.1036334000,                   40.6054106000
36,085,017700,2005,360850177002005,Block 2005,G5040,,,S,       6282,          0,+40.6024620,-074.0970166,                  -74.0970166000,                   40.6024620000
36,085,017700,2009,360850177002009,Block 2009,G5040,,,S,      11890,          0,+40.6013480,-074.0954989,                  -74.0954989000,                   40.6013480000
36,085,014606,2010,360850146062010,Block 2010,G5040,,,S,       7791,          0,+40.5556033,-074.1404957,                  -74.1404957000,                   40.5556033000
36,085,013203,2002,360850132032002,Block 2002,G5040,,,S,      13245,          0,+40.5526020,-074.1348372,                  -74.1348372000,                   40.5526020000
36,085,014606,2013,360850146062013,Block 2013,G5040,,,S,        336,          0,+40.5548802,-074.1403387,                  -74.1403387000,                   40.5548802000
36,085,005000,1008,360850050001008,Block 1008,G5040,,,S,      28565,          0,+40.6023804,-074.0903001,                  -74.0903001000,                   40.6023804000
36,085,015601,2012,360850156012012,Block 2012,G5040,,,S,       5762,          0,+40.5443704,-074.1504003,                  -74.1504003000,                   40.5443704000
36,085,015601,3006,360850156013006,Block 3006,G5040,,,S,      12749,          0,+40.5410981,-074.1519156,                  -74.1519156000,                   40.5410981000
36,085,015601,2010,360850156012010,Block 2010,G5040,,,S,      14912,          0,+40.5437418,-074.1488801,                  -74.1488801000,                   40.5437418000
36,085,015603,2018,360850156032018,Block 2018,G5040,,,S,      10613,          0,+40.5370796,-074.1446181,                  -74.1446181000,                   40.5370796000
36,085,027900,2003,360850279002003,Block 2003,G5040,,,S,      16437,          0,+40.5769699,-074.1302073,                  -74.1302073000,                   40.5769699000
36,085,018100,2000,360850181002000,Block 2000,G5040,,,S,    1726263,      13326,+40.5923570,-074.1215027,                  -74.1215027000,                   40.5923570000
36,085,013800,2002,360850138002002,Block 2002,G5040,,,S,      26566,          0,+40.5730241,-074.1328523,                  -74.1328523000,                   40.5730241000
36,085,013800,2007,360850138002007,Block 2007,G5040,,,S,      13044,          0,+40.5714625,-074.1333509,                  -74.1333509000,                   40.5714625000
36,085,013800,4002,360850138004002,Block 4002,G5040,,,S,      15350,          0,+40.5722897,-074.1292371,                  -74.1292371000,                   40.5722897000
36,085,013204,1016,360850132041016,Block 1016,G5040,,,S,      19462,          0,+40.5599180,-074.1262821,                  -74.1262821000,                   40.5599180000
36,085,013800,3003,360850138003003,Block 3003,G5040,,,S,      10240,          0,+40.5706080,-074.1288638,                  -74.1288638000,                   40.5706080000
36,085,013204,3000,360850132043000,Block 3000,G5040,,,S,      19424,          0,+40.5652168,-074.1282793,                  -74.1282793000,                   40.5652168000
36,085,013204,3014,360850132043014,Block 3014,G5040,,,S,       2291,          0,+40.5600408,-074.1325882,                  -74.1325882000,                   40.5600408000
36,085,006400,2007,360850064002007,Block 2007,G5040,,,S,      24178,          0,+40.5962002,-074.0766091,                  -74.0766091000,                   40.5962002000
36,085,007000,4002,360850070004002,Block 4002,G5040,,,S,      18485,          0,+40.5937578,-074.0761269,                  -74.0761269000,                   40.5937578000
36,085,007000,4005,360850070004005,Block 4005,G5040,,,S,      15096,          0,+40.5914476,-074.0767686,                  -74.0767686000,                   40.5914476000
36,085,007000,1037,360850070001037,Block 1037,G5040,,,S,      12041,          0,+40.5908739,-074.0776263,                  -74.0776263000,                   40.5908739000
36,085,011201,1023,360850112011023,Block 1023,G5040,,,S,       8065,          0,+40.5788012,-074.0786669,                  -74.0786669000,                   40.5788012000
36,085,011201,2020,360850112012020,Block 2020,G5040,,,S,       6731,          0,+40.5764125,-074.0832097,                  -74.0832097000,                   40.5764125000
36,085,011201,2019,360850112012019,Block 2019,G5040,,,S,       6032,          0,+40.5755740,-074.0844863,                  -74.0844863000,                   40.5755740000
36,085,007400,1001,360850074001001,Block 1001,G5040,,,S,      13525,          0,+40.5969551,-074.0674766,                  -74.0674766000,                   40.5969551000
36,085,007400,2010,360850074002010,Block 2010,G5040,,,S,      26269,          0,+40.5952721,-074.0617008,                  -74.0617008000,                   40.5952721000
36,085,015400,1005,360850154001005,Block 1005,G5040,,,S,       1415,          0,+40.5481762,-074.1135264,                  -74.1135264000,                   40.5481762000
36,085,007000,2015,360850070002015,Block 2015,G5040,,,S,      16491,          0,+40.5856805,-074.0895782,                  -74.0895782000,                   40.5856805000
36,085,012200,2010,360850122002010,Block 2010,G5040,,,S,      16052,          0,+40.5734896,-074.1082844,                  -74.1082844000,                   40.5734896000
36,085,011202,1023,360850112021023,Block 1023,G5040,,,S,      10897,          0,+40.5738761,-074.1055604,                  -74.1055604000,                   40.5738761000
36,085,012804,1015,360850128041015,Block 1015,G5040,,,S,       7395,          0,+40.5636855,-074.1079170,                  -74.1079170000,                   40.5636855000
36,085,011202,1019,360850112021019,Block 1019,G5040,,,S,      10842,          0,+40.5748729,-074.1016227,                  -74.1016227000,                   40.5748729000
36,085,011202,1016,360850112021016,Block 1016,G5040,,,S,      11316,          0,+40.5730127,-074.1011482,                  -74.1011482000,                   40.5730127000
36,085,011202,2015,360850112022015,Block 2015,G5040,,,S,      10789,          0,+40.5732815,-074.0986871,                  -74.0986871000,                   40.5732815000
36,085,015400,0002,360850154000002,Block 0002,G5040,,,S,          0,     740967,+40.5399630,-074.1338126,                  -74.1338126000,                   40.5399630000
36,085,013203,1001,360850132031001,Block 1001,G5040,,,S,       8569,          0,+40.5551509,-074.1388526,                  -74.1388526000,                   40.5551509000
36,085,013203,3002,360850132033002,Block 3002,G5040,,,S,      17177,          0,+40.5511128,-074.1414472,                  -74.1414472000,                   40.5511128000
36,085,013203,1004,360850132031004,Block 1004,G5040,,,S,      12203,          0,+40.5541715,-074.1387546,                  -74.1387546000,                   40.5541715000
36,085,013203,1013,360850132031013,Block 1013,G5040,,,S,      11750,          0,+40.5536177,-074.1367948,                  -74.1367948000,                   40.5536177000
36,085,013203,2001,360850132032001,Block 2001,G5040,,,S,      25381,          0,+40.5519250,-074.1366427,                  -74.1366427000,                   40.5519250000
36,085,013203,2006,360850132032006,Block 2006,G5040,,,S,      12017,          0,+40.5507798,-074.1377454,                  -74.1377454000,                   40.5507798000
36,085,027900,1009,360850279001009,Block 1009,G5040,,,S,      39914,          0,+40.5729054,-074.1427903,                  -74.1427903000,                   40.5729054000
36,085,011201,2027,360850112012027,Block 2027,G5040,,,S,      65490,          0,+40.5768189,-074.0921489,                  -74.0921489000,                   40.5768189000
36,085,007000,1030,360850070001030,Block 1030,G5040,,,S,       4763,          0,+40.5879140,-074.0716713,                  -74.0716713000,                   40.5879140000
36,085,015603,3016,360850156033016,Block 3016,G5040,,,S,      56548,          0,+40.5400709,-074.1445568,                  -74.1445568000,                   40.5400709000
36,085,015601,1012,360850156011012,Block 1012,G5040,,,S,      15248,          0,+40.5450559,-074.1584094,                  -74.1584094000,                   40.5450559000
36,085,013400,3013,360850134003013,Block 3013,G5040,,,S,       9230,          0,+40.5699546,-074.1227536,                  -74.1227536000,                   40.5699546000
36,085,015601,3010,360850156013010,Block 3010,G5040,,,S,      13929,          0,+40.5396308,-074.1499922,                  -74.1499922000,                   40.5396308000
36,085,015601,3011,360850156013011,Block 3011,G5040,,,S,      16241,          0,+40.5392594,-074.1491672,                  -74.1491672000,                   40.5392594000
36,085,015601,4010,360850156014010,Block 4010,G5040,,,S,      19964,          0,+40.5357183,-074.1539822,                  -74.1539822000,                   40.5357183000
36,085,013203,2016,360850132032016,Block 2016,G5040,,,S,      13096,          0,+40.5450239,-074.1474029,                  -74.1474029000,                   40.5450239000
36,085,014604,2019,360850146042019,Block 2019,G5040,,,S,       8010,          0,+40.5497144,-074.1532180,                  -74.1532180000,                   40.5497144000
36,085,014604,4006,360850146044006,Block 4006,G5040,,,S,      26789,          0,+40.5457581,-074.1634193,                  -74.1634193000,                   40.5457581000
36,085,015603,3008,360850156033008,Block 3008,G5040,,,S,       9372,          0,+40.5431598,-074.1425207,                  -74.1425207000,                   40.5431598000
36,085,013800,2005,360850138002005,Block 2005,G5040,,,S,      13369,          0,+40.5700632,-074.1331134,                  -74.1331134000,                   40.5700632000
36,085,013800,4000,360850138004000,Block 4000,G5040,,,S,      14338,          0,+40.5738280,-074.1285717,                  -74.1285717000,                   40.5738280000
36,085,013800,2018,360850138002018,Block 2018,G5040,,,S,      12869,          0,+40.5679447,-074.1328494,                  -74.1328494000,                   40.5679447000
36,085,013204,3011,360850132043011,Block 3011,G5040,,,S,      12879,          0,+40.5634758,-074.1286350,                  -74.1286350000,                   40.5634758000
36,085,013800,3012,360850138003012,Block 3012,G5040,,,S,      19788,          0,+40.5683696,-074.1295953,                  -74.1295953000,                   40.5683696000
36,085,013800,3009,360850138003009,Block 3009,G5040,,,S,      12716,          0,+40.5688890,-074.1259367,                  -74.1259367000,                   40.5688890000
36,085,013204,3020,360850132043020,Block 3020,G5040,,,S,       2328,          0,+40.5585874,-074.1343320,                  -74.1343320000,                   40.5585874000
36,085,013204,2002,360850132042002,Block 2002,G5040,,,S,       6549,          0,+40.5596567,-074.1319987,                  -74.1319987000,                   40.5596567000
36,085,014604,3002,360850146043002,Block 3002,G5040,,,S,      51367,          0,+40.5510548,-074.1632219,                  -74.1632219000,                   40.5510548000
36,085,005000,1005,360850050001005,Block 1005,G5040,,,S,       9481,          0,+40.6029593,-074.0884067,                  -74.0884067000,                   40.6029593000
36,085,017700,3023,360850177003023,Block 3023,G5040,,,S,      10465,          0,+40.5980210,-074.0982774,                  -74.0982774000,                   40.5980210000
36,085,018100,2012,360850181002012,Block 2012,G5040,,,S,      17030,          0,+40.5962486,-074.1119939,                  -74.1119939000,                   40.5962486000
36,085,018100,2017,360850181002017,Block 2017,G5040,,,S,      11267,          0,+40.5779183,-074.1207781,                  -74.1207781000,                   40.5779183000
36,085,012200,3015,360850122003015,Block 3015,G5040,,,S,      13491,          0,+40.5752657,-074.1167158,                  -74.1167158000,                   40.5752657000
36,085,012200,3013,360850122003013,Block 3013,G5040,,,S,      14381,          0,+40.5757644,-074.1161435,                  -74.1161435000,                   40.5757644000
36,085,012200,3002,360850122003002,Block 3002,G5040,,,S,      11042,          0,+40.5777211,-074.1129024,                  -74.1129024000,                   40.5777211000
36,085,012200,2001,360850122002001,Block 2001,G5040,,,S,      16609,          0,+40.5750483,-074.1127952,                  -74.1127952000,                   40.5750483000
36,085,012805,1019,360850128051019,Block 1019,G5040,,,S,      15830,          0,+40.5552163,-074.1174952,                  -74.1174952000,                   40.5552163000
36,085,013400,1017,360850134001017,Block 1017,G5040,,,S,       9280,          0,+40.5738546,-074.1199821,                  -74.1199821000,                   40.5738546000
36,085,002002,2008,360850020022008,Block 2008,G5040,,,S,       2104,          0,+40.6033790,-074.0772643,                  -74.0772643000,                   40.6033790000
36,085,014608,1010,360850146081010,Block 1010,G5040,,,S,       5909,          0,+40.5610303,-074.1552151,                  -74.1552151000,                   40.5610303000
36,085,012804,2003,360850128042003,Block 2003,G5040,,,S,     167859,          0,+40.5615979,-074.0982479,                  -74.0982479000,                   40.5615979000
36,085,017700,5004,360850177005004,Block 5004,G5040,,,S,       4419,          0,+40.6086979,-074.0987672,                  -74.0987672000,                   40.6086979000
36,085,013204,3021,360850132043021,Block 3021,G5040,,,S,       3771,          0,+40.5576092,-074.1355238,                  -74.1355238000,                   40.5576092000
36,085,013400,1019,360850134001019,Block 1019,G5040,,,S,       8990,          0,+40.5746675,-074.1213766,                  -74.1213766000,                   40.5746675000
36,085,005000,1001,360850050001001,Block 1001,G5040,,,S,      12426,          0,+40.6055314,-074.0917834,                  -74.0917834000,                   40.6055314000
36,085,012805,1002,360850128051002,Block 1002,G5040,,,S,       3421,          0,+40.5577987,-074.1210479,                  -74.1210479000,                   40.5577987000
36,085,018100,3005,360850181003005,Block 3005,G5040,,,S,      80127,          0,+40.5831373,-074.1106635,                  -74.1106635000,                   40.5831373000
36,085,011402,3016,360850114023016,Block 3016,G5040,,,S,       5499,          0,+40.5800809,-074.1081988,                  -74.1081988000,                   40.5800809000
36,085,009602,3009,360850096023009,Block 3009,G5040,,,S,      11411,          0,+40.5918944,-074.1001866,                  -74.1001866000,                   40.5918944000
36,085,009602,2004,360850096022004,Block 2004,G5040,,,S,       7227,          0,+40.5912202,-074.1004430,                  -74.1004430000,                   40.5912202000
36,085,011402,3008,360850114023008,Block 3008,G5040,,,S,      15101,          0,+40.5815279,-074.1099469,                  -74.1099469000,                   40.5815279000
36,085,011402,1008,360850114021008,Block 1008,G5040,,,S,      18519,          0,+40.5800325,-074.1018520,                  -74.1018520000,                   40.5800325000
36,085,011402,2007,360850114022007,Block 2007,G5040,,,S,      20894,          0,+40.5788556,-074.1030708,                  -74.1030708000,                   40.5788556000
36,085,012200,1001,360850122001001,Block 1001,G5040,,,S,      10352,          0,+40.5768668,-074.1057842,                  -74.1057842000,                   40.5768668000
36,085,011201,2008,360850112012008,Block 2008,G5040,,,S,       7658,          0,+40.5806826,-074.0983392,                  -74.0983392000,                   40.5806826000
36,085,011402,1007,360850114021007,Block 1007,G5040,,,S,      22720,          0,+40.5806575,-074.1012351,                  -74.1012351000,                   40.5806575000
36,085,011202,1006,360850112021006,Block 1006,G5040,,,S,      64976,          0,+40.5754245,-074.0997234,                  -74.0997234000,                   40.5754245000
36,085,011202,1010,360850112021010,Block 1010,G5040,,,S,      10783,          0,+40.5752705,-074.1023581,                  -74.1023581000,                   40.5752705000
36,085,009601,2009,360850096012009,Block 2009,G5040,,,S,      23274,          0,+40.5941170,-074.0935526,                  -74.0935526000,                   40.5941170000
36,085,009601,1015,360850096011015,Block 1015,G5040,,,S,      16598,          0,+40.5970387,-074.0894786,                  -74.0894786000,                   40.5970387000
36,085,009601,2004,360850096012004,Block 2004,G5040,,,S,       6011,          0,+40.5946248,-074.0911747,                  -74.0911747000,                   40.5946248000
36,085,017700,2019,360850177002019,Block 2019,G5040,,,S,       2118,          0,+40.5982266,-074.0938135,                  -74.0938135000,                   40.5982266000
36,085,009601,1001,360850096011001,Block 1001,G5040,,,S,       2813,          0,+40.6015845,-074.0839257,                  -74.0839257000,                   40.6015845000
36,085,013204,1006,360850132041006,Block 1006,G5040,,,S,      10135,          0,+40.5624258,-074.1246226,                  -74.1246226000,                   40.5624258000
36,085,013201,2000,360850132012000,Block 2000,G5040,,,S,      13344,          0,+40.5661199,-074.1239554,                  -74.1239554000,                   40.5661199000
36,085,013201,1002,360850132011002,Block 1002,G5040,,,S,       8849,          0,+40.5675325,-074.1239466,                  -74.1239466000,                   40.5675325000
36,085,013800,4006,360850138004006,Block 4006,G5040,,,S,      18660,          0,+40.5717679,-074.1259504,                  -74.1259504000,                   40.5717679000
36,085,013800,4007,360850138004007,Block 4007,G5040,,,S,      30146,          0,+40.5717144,-074.1242640,                  -74.1242640000,                   40.5717144000
36,085,013800,5012,360850138005012,Block 5012,G5040,,,S,      27098,          0,+40.5721811,-074.1235469,                  -74.1235469000,                   40.5721811000
36,085,017700,2001,360850177002001,Block 2001,G5040,,,S,      12901,          0,+40.6025509,-074.0931878,                  -74.0931878000,                   40.6025509000
36,085,005000,2001,360850050002001,Block 2001,G5040,,,S,       5222,          0,+40.6068936,-074.0874244,                  -74.0874244000,                   40.6068936000
36,085,012804,1010,360850128041010,Block 1010,G5040,,,S,      20335,          0,+40.5627784,-074.1043067,                  -74.1043067000,                   40.5627784000
36,085,012804,2011,360850128042011,Block 2011,G5040,,,S,      20499,          0,+40.5623714,-074.1035779,                  -74.1035779000,                   40.5623714000
36,085,012804,2014,360850128042014,Block 2014,G5040,,,S,      10161,          0,+40.5626143,-074.1008025,                  -74.1008025000,                   40.5626143000
36,085,012804,2006,360850128042006,Block 2006,G5040,,,S,       9130,          0,+40.5629606,-074.1004957,                  -74.1004957000,                   40.5629606000
36,085,011202,2023,360850112022023,Block 2023,G5040,,,S,      10779,          0,+40.5710509,-074.0974612,                  -74.0974612000,                   40.5710509000
36,085,011202,2021,360850112022021,Block 2021,G5040,,,S,      10837,          0,+40.5716912,-074.0957557,                  -74.0957557000,                   40.5716912000
36,085,011202,3002,360850112023002,Block 3002,G5040,,,S,       8811,          0,+40.5738912,-074.0903692,                  -74.0903692000,                   40.5738912000
36,085,007400,2013,360850074002013,Block 2013,G5040,,,S,       9958,          0,+40.5942746,-074.0625460,                  -74.0625460000,                   40.5942746000
36,085,005000,3011,360850050003011,Block 3011,G5040,,,S,       4183,          0,+40.6032248,-074.0834144,                  -74.0834144000,                   40.6032248000
36,085,005000,3015,360850050003015,Block 3015,G5040,,,S,       5699,          0,+40.6021406,-074.0844556,                  -74.0844556000,                   40.6021406000
36,085,005000,3017,360850050003017,Block 3017,G5040,,,S,       2725,          0,+40.6043569,-074.0842646,                  -74.0842646000,                   40.6043569000
36,085,013800,5008,360850138005008,Block 5008,G5040,,,S,      20263,          0,+40.5735610,-074.1232037,                  -74.1232037000,                   40.5735610000
36,085,006400,3004,360850064003004,Block 3004,G5040,,,S,      49042,          0,+40.5965498,-074.0841570,                  -74.0841570000,                   40.5965498000
36,085,007400,2000,360850074002000,Block 2000,G5040,,,S,      11189,          0,+40.5983552,-074.0642630,                  -74.0642630000,                   40.5983552000
36,085,007400,2002,360850074002002,Block 2002,G5040,,,S,       8510,          0,+40.5972663,-074.0633277,                  -74.0633277000,                   40.5972663000
36,085,014607,1011,360850146071011,Block 1011,G5040,,,S,      31518,          0,+40.5536604,-074.1663915,                  -74.1663915000,                   40.5536604000
36,085,013204,2011,360850132042011,Block 2011,G5040,,,S,       5537,          0,+40.5582987,-074.1301659,                  -74.1301659000,                   40.5582987000
36,085,013204,2027,360850132042027,Block 2027,G5040,,,S,      10908,          0,+40.5551386,-074.1306900,                  -74.1306900000,                   40.5551386000
36,085,013204,1017,360850132041017,Block 1017,G5040,,,S,      17315,          0,+40.5612528,-074.1283742,                  -74.1283742000,                   40.5612528000
36,085,013204,1022,360850132041022,Block 1022,G5040,,,S,      19101,          0,+40.5588290,-074.1274941,                  -74.1274941000,                   40.5588290000
36,085,007400,2016,360850074002016,Block 2016,G5040,,,S,      71033,          0,+40.5922679,-074.0633970,                  -74.0633970000,                   40.5922679000
36,085,015603,2005,360850156032005,Block 2005,G5040,,,S,      10417,          0,+40.5367740,-074.1487084,                  -74.1487084000,                   40.5367740000
36,085,017700,4013,360850177004013,Block 4013,G5040,,,S,      15495,          0,+40.5935631,-074.1015302,                  -74.1015302000,                   40.5935631000
36,085,009602,3013,360850096023013,Block 3013,G5040,,,S,      17012,          0,+40.5900385,-074.0965864,                  -74.0965864000,                   40.5900385000
36,085,011402,3009,360850114023009,Block 3009,G5040,,,S,      10270,          0,+40.5807768,-074.1085029,                  -74.1085029000,                   40.5807768000
36,085,011402,3006,360850114023006,Block 3006,G5040,,,S,      13182,          0,+40.5820337,-074.1072468,                  -74.1072468000,                   40.5820337000
36,085,011402,3000,360850114023000,Block 3000,G5040,,,S,      21796,          0,+40.5848232,-074.1043462,                  -74.1043462000,                   40.5848232000
36,085,011402,2005,360850114022005,Block 2005,G5040,,,S,      16172,          0,+40.5784023,-074.1059953,                  -74.1059953000,                   40.5784023000
36,085,012200,1007,360850122001007,Block 1007,G5040,,,S,      14561,          0,+40.5762038,-074.1084448,                  -74.1084448000,                   40.5762038000
36,085,011402,2001,360850114022001,Block 2001,G5040,,,S,      13146,          0,+40.5797833,-074.1048074,                  -74.1048074000,                   40.5797833000
36,085,011401,2014,360850114012014,Block 2014,G5040,,,S,      15999,          0,+40.5827020,-074.0972984,                  -74.0972984000,                   40.5827020000
36,085,011402,1004,360850114021004,Block 1004,G5040,,,S,       9173,          0,+40.5815197,-074.1026618,                  -74.1026618000,                   40.5815197000
36,085,011401,2010,360850114012010,Block 2010,G5040,,,S,      13043,          0,+40.5851883,-074.0982620,                  -74.0982620000,                   40.5851883000
36,085,009602,1000,360850096021000,Block 1000,G5040,,,S,      15400,          0,+40.5927556,-074.0930346,                  -74.0930346000,                   40.5927556000
36,085,009602,2001,360850096022001,Block 2001,G5040,,,S,       4546,          0,+40.5888396,-074.0958738,                  -74.0958738000,                   40.5888396000
36,085,009602,2009,360850096022009,Block 2009,G5040,,,S,      16688,          0,+40.5881331,-074.0945058,                  -74.0945058000,                   40.5881331000
36,085,017700,6008,360850177006008,Block 6008,G5040,,,S,      20033,          0,+40.6036419,-074.1034872,                  -74.1034872000,                   40.6036419000
36,085,017700,5013,360850177005013,Block 5013,G5040,,,S,      21646,          0,+40.6089089,-074.1011935,                  -74.1011935000,                   40.6089089000
36,085,017700,2007,360850177002007,Block 2007,G5040,,,S,      22076,          0,+40.6006934,-074.0930157,                  -74.0930157000,                   40.6006934000
36,085,012804,1007,360850128041007,Block 1007,G5040,,,S,       8790,          0,+40.5659198,-074.1023677,                  -74.1023677000,                   40.5659198000
36,085,012804,2009,360850128042009,Block 2009,G5040,,,S,       5613,          0,+40.5636727,-074.1015948,                  -74.1015948000,                   40.5636727000
36,085,012804,2005,360850128042005,Block 2005,G5040,,,S,       5994,          0,+40.5635260,-074.0998891,                  -74.0998891000,                   40.5635260000
36,085,013800,1021,360850138001021,Block 1021,G5040,,,S,      11823,          0,+40.5695845,-074.1394609,                  -74.1394609000,                   40.5695845000
36,085,011202,3028,360850112023028,Block 3028,G5040,,,S,      13412,          0,+40.5696571,-074.0920154,                  -74.0920154000,                   40.5696571000
36,085,011202,3023,360850112023023,Block 3023,G5040,,,S,       8833,          0,+40.5722359,-074.0941413,                  -74.0941413000,                   40.5722359000
36,085,011202,3031,360850112023031,Block 3031,G5040,,,S,      10341,          0,+40.5694810,-074.0945098,                  -74.0945098000,                   40.5694810000
36,085,011202,3004,360850112023004,Block 3004,G5040,,,S,      12790,          0,+40.5730261,-074.0887279,                  -74.0887279000,                   40.5730261000
36,085,005000,3008,360850050003008,Block 3008,G5040,,,S,      10398,          0,+40.6038758,-074.0824894,                  -74.0824894000,                   40.6038758000
36,085,013204,3005,360850132043005,Block 3005,G5040,,,S,       8028,          0,+40.5638434,-074.1319187,                  -74.1319187000,                   40.5638434000
36,085,017300,1011,360850173001011,Block 1011,G5040,,,S,      12407,          0,+40.6042300,-074.1189148,                  -74.1189148000,                   40.6042300000
36,085,013800,3000,360850138003000,Block 3000,G5040,,,S,        692,          0,+40.5722873,-074.1301083,                  -74.1301083000,                   40.5722873000
36,085,015603,2008,360850156032008,Block 2008,G5040,,,S,      16369,          0,+40.5358809,-074.1501370,                  -74.1501370000,                   40.5358809000
36,085,027900,2005,360850279002005,Block 2005,G5040,,,S,       9959,          0,+40.5784248,-074.1346647,                  -74.1346647000,                   40.5784248000
36,085,007400,2001,360850074002001,Block 2001,G5040,,,S,      10294,          0,+40.5977262,-074.0638165,                  -74.0638165000,                   40.5977262000
36,085,013204,2008,360850132042008,Block 2008,G5040,,,S,       8148,          0,+40.5588168,-074.1307066,                  -74.1307066000,                   40.5588168000
36,085,013204,2025,360850132042025,Block 2025,G5040,,,S,      15178,          0,+40.5557988,-074.1329178,                  -74.1329178000,                   40.5557988000
36,085,013204,2010,360850132042010,Block 2010,G5040,,,S,       8383,          0,+40.5576309,-074.1308344,                  -74.1308344000,                   40.5576309000
36,085,013203,2003,360850132032003,Block 2003,G5040,,,S,      13535,          0,+40.5520477,-074.1342231,                  -74.1342231000,                   40.5520477000
36,085,012805,1021,360850128051021,Block 1021,G5040,,,S,     379462,       1647,+40.5540128,-074.1135201,                  -74.1135201000,                   40.5540128000
36,085,007000,1009,360850070001009,Block 1009,G5040,,,S,      21352,          0,+40.5877358,-074.0748203,                  -74.0748203000,                   40.5877358000
